"No.","Time","Source","Destination","Protocol","Length","Info"
"934","74.891387","192.168.0.104","34.209.172.67","TLSv1.3","456","Application Data"
"935","74.891704","192.168.0.104","34.209.172.67","TLSv1.3","929","Application Data"
"936","75.130323","34.209.172.67","192.168.0.104","TCP","54","443  >  56569 [ACK] Seq=1 Ack=1441 Win=45056 Len=0"
"937","75.130323","34.209.172.67","192.168.0.104","TCP","54","443  >  56569 [ACK] Seq=1 Ack=1916 Win=47872 Len=0"
"938","75.130323","34.209.172.67","192.168.0.104","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"939","75.132446","192.168.0.104","34.209.172.67","TCP","54","56569  >  443 [ACK] Seq=1916 Ack=1441 Win=65280 Len=0"
"940","75.132494","34.209.172.67","192.168.0.104","TCP","1494","443  >  56569 [ACK] Seq=1441 Ack=1916 Win=47872 Len=1440 [TCP PDU reassembled in 941]"
"941","75.132494","34.209.172.67","192.168.0.104","TLSv1.3","351","Application Data, Application Data, Application Data"
"942","75.133201","192.168.0.104","34.209.172.67","TCP","54","56569  >  443 [ACK] Seq=1916 Ack=3178 Win=65280 Len=0"
"943","75.133703","192.168.0.104","34.209.172.67","TLSv1.3","118","Change Cipher Spec, Application Data"
"944","75.173230","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [ACK] Seq=3177 Ack=1980 Win=30720 Len=0"
"945","75.173230","34.209.172.67","192.168.0.104","TLSv1.3","233","Application Data"
"946","75.173230","34.209.172.67","192.168.0.104","TLSv1.3","116","Application Data"
"947","75.173230","34.209.172.67","192.168.0.104","TLSv1.3","85","Application Data"
"948","75.175485","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [ACK] Seq=3349 Ack=3449 Win=65024 Len=0"
"949","75.175553","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [ACK] Seq=3449 Ack=3349 Win=36608 Len=0"
"950","75.175553","34.209.172.67","192.168.0.104","TLSv1.3","317","Application Data"
"951","75.175553","34.209.172.67","192.168.0.104","TLSv1.3","85","Application Data"
"952","75.175732","192.168.0.104","34.209.172.67","TLSv1.3","85","Application Data"
"953","75.176432","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [ACK] Seq=3380 Ack=3743 Win=64768 Len=0"
"954","75.410573","34.209.172.67","192.168.0.104","TCP","54","443  >  56569 [ACK] Seq=3178 Ack=1980 Win=47872 Len=0"
"955","75.410573","34.209.172.67","192.168.0.104","TLSv1.3","233","Application Data"
"956","75.410573","34.209.172.67","192.168.0.104","TLSv1.3","116","Application Data"
"957","75.412382","192.168.0.104","34.209.172.67","TCP","54","56569  >  443 [ACK] Seq=1980 Ack=3419 Win=65280 Len=0"
"958","75.439939","192.168.0.104","74.125.200.188","TCP","55","[TCP Keep-Alive] 55533  >  5228 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"959","75.500108","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [ACK] Seq=3743 Ack=3380 Win=36608 Len=0"
"960","75.508329","74.125.200.188","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 5228  >  55533 [ACK] Seq=1 Ack=2 Win=1053 Len=0 SLE=1 SRE=2"
"961","75.751574","192.168.0.104","142.250.70.106","UDP","71","58183  >  443 Len=29"
"962","75.764553","142.250.70.106","192.168.0.104","UDP","67","443  >  58183 Len=25"
"963","76.464901","192.168.0.104","142.250.192.106","UDP","71","60595  >  443 Len=29"
"964","76.474031","142.250.192.106","192.168.0.104","UDP","67","443  >  60595 Len=25"
"965","76.822055","192.168.0.104","34.144.254.29","TCP","55","[TCP Keep-Alive] 56138  >  443 [ACK] Seq=388 Ack=2106 Win=255 Len=1 [TCP PDU reassembled in 408]"
"966","76.831794","34.144.254.29","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56138 [ACK] Seq=2106 Ack=389 Win=776 Len=0 SLE=388 SRE=389"
"967","77.574261","TpLinkTechno_1d:87:84","CloudNetwork_34:60:2b","ARP","42","Who has 192.168.0.104? Tell 192.168.0.1"
"968","77.574319","CloudNetwork_34:60:2b","TpLinkTechno_1d:87:84","ARP","42","192.168.0.104 is at 14:ac:60:34:60:2b"
"969","77.881760","192.168.0.104","54.237.41.149","TCP","55","[TCP Keep-Alive] 56136  >  443 [ACK] Seq=189 Ack=427 Win=251 Len=1"
"970","78.082749","54.237.41.149","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56136 [ACK] Seq=427 Ack=190 Win=338 Len=0 SLE=189 SRE=190"
"971","78.204011","4.225.11.192","192.168.0.104","TLSv1.2","93","Application Data"
"972","78.204011","4.225.11.192","192.168.0.104","TLSv1.2","78","Application Data"
"973","78.204011","4.225.11.192","192.168.0.104","TCP","54","443  >  56508 [FIN, ACK] Seq=64 Ack=1 Win=74 Len=0"
"974","78.205860","192.168.0.104","4.225.11.192","TCP","54","56508  >  443 [ACK] Seq=1 Ack=65 Win=251 Len=0"
"975","78.206188","192.168.0.104","4.225.11.192","TLSv1.2","110","Application Data"
"976","78.206529","192.168.0.104","4.225.11.192","TCP","54","56508  >  443 [FIN, ACK] Seq=57 Ack=65 Win=251 Len=0"
"977","78.368817","4.225.11.192","192.168.0.104","TCP","54","443  >  56508 [RST] Seq=65 Win=0 Len=0"
"978","79.099079","192.168.0.104","192.168.0.1","DNS","79","Standard query 0xc9b9 A main.vscode-cdn.net"
"979","79.100870","192.168.0.104","192.168.0.1","DNS","79","Standard query 0x9d07 HTTPS main.vscode-cdn.net"
"980","79.122800","192.168.0.1","192.168.0.104","DNS","249","Standard query response 0xc9b9 A main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0040.t-0009.t-msedge.net CNAME s-part-0040.t-0009.t-msedge.net A 13.107.246.68"
"981","79.124885","192.168.0.1","192.168.0.104","DNS","293","Standard query response 0x9d07 HTTPS main.vscode-cdn.net CNAME vscode-cdn.z01.azurefd.net CNAME star-azurefd-prod.trafficmanager.net CNAME shed.dual-low.s-part-0040.t-0009.t-msedge.net CNAME s-part-0040.t-0009.t-msedge.net SOA ns1.t-msedge.net"
"982","79.126877","192.168.0.104","13.107.246.68","TCP","66","56570  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"983","79.162518","13.107.246.68","192.168.0.104","TCP","66","443  >  56570 [SYN, ACK] Seq=0 Ack=1 Win=42300 Len=0 MSS=1410 SACK_PERM WS=512"
"984","79.162869","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"985","79.163340","192.168.0.104","13.107.246.68","TCP","1464","56570  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1410 [TCP PDU reassembled in 986]"
"986","79.163340","192.168.0.104","13.107.246.68","TLSv1.3","708","Client Hello (SNI=main.vscode-cdn.net)"
"987","79.199147","13.107.246.68","192.168.0.104","TCP","54","443  >  56570 [ACK] Seq=1 Ack=1411 Win=42496 Len=0"
"988","79.199147","13.107.246.68","192.168.0.104","TCP","54","443  >  56570 [ACK] Seq=1 Ack=2065 Win=42496 Len=0"
"989","79.199147","13.107.246.68","192.168.0.104","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"990","79.199766","192.168.0.104","13.107.246.68","TLSv1.3","932","Change Cipher Spec, Client Hello (SNI=main.vscode-cdn.net)"
"991","79.236467","13.107.246.68","192.168.0.104","TLSv1.3","335","Server Hello, Application Data, Application Data"
"992","79.237392","192.168.0.104","13.107.246.68","TLSv1.3","128","Application Data"
"993","79.237687","192.168.0.104","13.107.246.68","TLSv1.3","146","Application Data"
"994","79.237903","192.168.0.104","13.107.246.68","TLSv1.3","326","Application Data"
"995","79.273133","13.107.246.68","192.168.0.104","TLSv1.3","116","Application Data"
"996","79.273133","13.107.246.68","192.168.0.104","TLSv1.3","85","Application Data"
"997","79.273433","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3381 Ack=474 Win=65024 Len=0"
"998","79.273674","192.168.0.104","13.107.246.68","TLSv1.3","85","Application Data"
"999","79.275324","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=474 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1000","79.275324","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=1884 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1001","79.275324","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=3294 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1002","79.275324","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=4704 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1003","79.275516","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=6114 Win=65280 Len=0"
"1004","79.275731","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=6114 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1005","79.275731","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=7524 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1006","79.275731","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=8934 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1007","79.275879","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=10344 Win=65280 Len=0"
"1008","79.276178","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=10344 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1009","79.276277","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=11754 Win=65280 Len=0"
"1010","79.309629","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=11754 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1011","79.309629","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=13164 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1012","79.310020","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=14574 Win=65280 Len=0"
"1013","79.312683","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=14574 Ack=3381 Win=42496 Len=1410 [TCP PDU reassembled in 1014]"
"1014","79.312683","13.107.246.68","192.168.0.104","TLSv1.3","1464","Application Data"
"1015","79.312850","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=17394 Win=65280 Len=0"
"1016","79.314474","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=17394 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1017","79.314474","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=18804 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1018","79.314604","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=20214 Win=65280 Len=0"
"1019","79.318747","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=20214 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1020","79.318747","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=21624 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1021","79.318747","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=23034 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1022","79.318937","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=24444 Win=65280 Len=0"
"1023","79.319325","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=24444 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1024","79.319420","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=25854 Win=65280 Len=0"
"1025","79.319911","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=25854 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1026","79.319911","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=27264 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1027","79.320015","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=28674 Win=65280 Len=0"
"1028","79.321632","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=28674 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1029","79.321632","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=30084 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1030","79.321766","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=31494 Win=65280 Len=0"
"1031","79.323600","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=31494 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1032]"
"1032","79.323600","13.107.246.68","192.168.0.104","TLSv1.3","1464","Application Data, Application Data"
"1033","79.323697","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=34314 Win=65280 Len=0"
"1034","79.325477","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=34314 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1035","79.325477","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=35724 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1036","79.325574","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=37134 Win=65280 Len=0"
"1037","79.327396","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=37134 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1038","79.327396","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=38544 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1039","79.327484","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=39954 Win=65280 Len=0"
"1040","79.345821","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=39954 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1041","79.345821","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=41364 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1042","79.346031","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=42774 Win=65280 Len=0"
"1043","79.348888","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=42774 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1044","79.348888","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=44184 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1045","79.348888","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=45594 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1046","79.349044","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=47004 Win=65280 Len=0"
"1047","79.350053","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [ACK] Seq=47004 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1048","79.350053","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=48414 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1050]"
"1049","79.350162","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=49824 Win=65280 Len=0"
"1050","79.351648","13.107.246.68","192.168.0.104","TLSv1.3","1464","Application Data"
"1051","79.351648","13.107.246.68","192.168.0.104","TCP","1464","443  >  56570 [PSH, ACK] Seq=51234 Ack=3412 Win=42496 Len=1410 [TCP PDU reassembled in 1053]"
"1052","79.351783","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=52644 Win=65280 Len=0"
"1053","79.353109","13.107.246.68","192.168.0.104","TLSv1.3","907","Application Data"
"1054","79.353210","192.168.0.104","13.107.246.68","TCP","54","56570  >  443 [ACK] Seq=3412 Ack=53497 Win=64512 Len=0"
"1055","79.822143","192.168.0.104","140.82.114.26","TCP","55","[TCP Keep-Alive] 56503  >  443 [ACK] Seq=30 Ack=26 Win=252 Len=1 [TCP PDU reassembled in 525]"
"1056","80.079832","140.82.114.26","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56503 [ACK] Seq=26 Ack=31 Win=76 Len=0 SLE=30 SRE=31"
"1057","80.568079","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"1058","80.797464","142.250.70.106","192.168.0.104","UDP","121","443  >  58183 Len=79"
"1059","80.814867","192.168.0.104","142.250.70.106","UDP","75","58183  >  443 Len=33"
"1060","81.299126","192.168.0.104","150.171.31.254","TCP","55","[TCP Keep-Alive] 56546  >  443 [ACK] Seq=1 Ack=1 Win=250 Len=1"
"1061","81.316471","150.171.31.254","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56546 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"1062","81.455193","192.168.0.104","150.171.69.254","TCP","55","[TCP Keep-Alive] 56547  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1063","81.472709","150.171.69.254","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56547 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"1064","81.813336","142.250.192.106","192.168.0.104","UDP","121","443  >  60595 Len=79"
"1065","81.816563","192.168.0.104","142.250.192.106","UDP","75","60595  >  443 Len=33"
"1066","82.995681","192.168.0.104","204.79.197.222","TCP","55","[TCP Keep-Alive] 56550  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"1067","83.012835","204.79.197.222","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56550 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"1068","83.088612","192.168.0.104","52.229.68.250","TCP","55","[TCP Keep-Alive] 56548  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"1069","83.309091","52.229.68.250","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56548 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2"
"1070","84.448466","192.168.0.104","192.168.0.1","DNS","79","Standard query 0x14bc A clients6.google.com"
"1071","84.449824","192.168.0.104","192.168.0.1","DNS","79","Standard query 0x25a3 HTTPS clients6.google.com"
"1072","84.460433","192.168.0.1","192.168.0.104","DNS","153","Standard query response 0x25a3 HTTPS clients6.google.com CNAME clients.l.google.com SOA ns1.google.com"
"1073","84.463136","192.168.0.1","192.168.0.104","DNS","119","Standard query response 0x14bc A clients6.google.com CNAME clients.l.google.com A 142.250.76.206"
"1074","84.465905","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=1e5f37a9ae96a8fc, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"1075","84.466057","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=1e5f37a9ae96a8fc, PKN: 2, CRYPTO, PING, PING, CRYPTO, PING"
"1076","84.466307","192.168.0.104","142.250.76.206","QUIC","122","0-RTT, DCID=1e5f37a9ae96a8fc"
"1077","84.466747","192.168.0.104","142.250.76.206","QUIC","1288","0-RTT, DCID=1e5f37a9ae96a8fc"
"1078","84.466882","192.168.0.104","142.250.76.206","QUIC","1292","0-RTT, DCID=1e5f37a9ae96a8fc"
"1079","84.467044","192.168.0.104","142.250.76.206","QUIC","597","0-RTT, DCID=1e5f37a9ae96a8fc"
"1080","84.467171","192.168.0.104","142.250.76.206","QUIC","125","0-RTT, DCID=1e5f37a9ae96a8fc"
"1081","84.476072","142.250.76.206","192.168.0.104","QUIC","82","Initial, SCID=fe5f37a9ae96a8fc, PKN: 1, ACK"
"1082","84.476072","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=fe5f37a9ae96a8fc, PKN: 2, ACK, PADDING"
"1083","84.491341","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=fe5f37a9ae96a8fc, PKN: 9, PADDING, PING, PADDING"
"1084","84.499651","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=fe5f37a9ae96a8fc, PKN: 3, ACK, PADDING"
"1085","84.522440","192.168.0.104","142.250.76.206","QUIC","1292","Initial, DCID=fe5f37a9ae96a8fc, PKN: 11, PADDING, PING, PADDING"
"1086","84.530883","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=fe5f37a9ae96a8fc, PKN: 4, ACK, PADDING"
"1087","84.536625","142.250.76.206","192.168.0.104","QUIC","1292","Initial, SCID=fe5f37a9ae96a8fc, PKN: 5, CRYPTO, PADDING"
"1088","84.536625","142.250.76.206","192.168.0.104","QUIC","348","Protected Payload (KP0)"
"1089","84.536625","142.250.76.206","192.168.0.104","QUIC","986","Protected Payload (KP0)"
"1090","84.537209","142.250.76.206","192.168.0.104","QUIC","73","Protected Payload (KP0)"
"1091","84.537209","142.250.76.206","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1092","84.537209","142.250.76.206","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"1093","84.537881","192.168.0.104","142.250.76.206","QUIC","120","Handshake, DCID=fe5f37a9ae96a8fc"
"1094","84.538064","192.168.0.104","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=fe5f37a9ae96a8fc"
"1095","84.538257","192.168.0.104","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=fe5f37a9ae96a8fc"
"1096","84.545490","142.250.76.206","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"1097","84.572065","192.168.0.104","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=fe5f37a9ae96a8fc"
"1098","84.885942","142.250.76.206","192.168.0.104","QUIC","1292","Protected Payload (KP0)"
"1099","84.885942","142.250.76.206","192.168.0.104","QUIC","167","Protected Payload (KP0)"
"1100","84.885942","142.250.76.206","192.168.0.104","QUIC","317","Protected Payload (KP0)"
"1101","84.887183","192.168.0.104","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=fe5f37a9ae96a8fc"
"1102","84.894861","192.168.0.104","216.239.32.180","QUIC","1292","Initial, DCID=9bba78e7e3885c51, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO"
"1103","84.895064","192.168.0.104","216.239.32.180","QUIC","1292","Initial, DCID=9bba78e7e3885c51, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"1104","84.895296","192.168.0.104","216.239.32.180","QUIC","117","0-RTT, DCID=9bba78e7e3885c51"
"1105","84.895794","142.250.76.206","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1106","84.902410","216.239.32.180","192.168.0.104","QUIC","82","Initial, SCID=fbba78e7e3885c51, PKN: 1, ACK"
"1107","84.903136","216.239.32.180","192.168.0.104","QUIC","1292","Initial, SCID=fbba78e7e3885c51, PKN: 2, ACK, PADDING"
"1108","84.913065","192.168.0.104","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=fe5f37a9ae96a8fc"
"1109","84.913449","192.168.0.104","216.239.32.180","QUIC","1292","Initial, DCID=fbba78e7e3885c51, PKN: 5, PADDING, PING, PADDING"
"1110","84.921155","216.239.32.180","192.168.0.104","QUIC","1292","Initial, SCID=fbba78e7e3885c51, PKN: 3, ACK, PADDING"
"1111","84.939415","192.168.0.104","216.239.32.180","QUIC","1292","Initial, DCID=fbba78e7e3885c51, PKN: 7, PADDING, PING, PADDING"
"1112","84.946962","216.239.32.180","192.168.0.104","QUIC","1292","Initial, SCID=fbba78e7e3885c51, PKN: 4, ACK, PADDING"
"1113","84.963131","216.239.32.180","192.168.0.104","QUIC","1292","Initial, SCID=fbba78e7e3885c51, PKN: 5, CRYPTO, PADDING"
"1114","84.963131","216.239.32.180","192.168.0.104","QUIC","345","Protected Payload (KP0)"
"1115","84.963131","216.239.32.180","192.168.0.104","QUIC","989","Protected Payload (KP0)"
"1116","84.963131","216.239.32.180","192.168.0.104","QUIC","82","Protected Payload (KP0)"
"1117","84.963131","216.239.32.180","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1118","84.963460","192.168.0.104","216.239.32.180","QUIC","1292","Initial, DCID=fbba78e7e3885c51, PKN: 9, PADDING, PING, PADDING"
"1119","84.964846","192.168.0.104","216.239.32.180","QUIC","120","Handshake, DCID=fbba78e7e3885c51"
"1120","84.965053","192.168.0.104","216.239.32.180","QUIC","73","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1121","84.965405","192.168.0.104","216.239.32.180","QUIC","1288","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1122","84.965603","192.168.0.104","216.239.32.180","QUIC","1292","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1123","84.965805","192.168.0.104","216.239.32.180","QUIC","503","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1124","84.973266","216.239.32.180","192.168.0.104","QUIC","1292","Initial, SCID=fbba78e7e3885c51, PKN: 11, ACK, CRYPTO, PADDING"
"1125","84.973266","216.239.32.180","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"1126","84.973266","216.239.32.180","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1127","84.973266","216.239.32.180","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1128","84.973266","216.239.32.180","192.168.0.104","QUIC","71","Protected Payload (KP0)"
"1129","84.974817","192.168.0.104","216.239.32.180","QUIC","75","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1130","84.975070","192.168.0.104","216.239.32.180","QUIC","75","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1131","85.129171","34.209.172.67","192.168.0.104","TLSv1.3","93","Application Data"
"1132","85.129171","34.209.172.67","192.168.0.104","TLSv1.3","78","Application Data"
"1133","85.129171","34.209.172.67","192.168.0.104","TCP","54","443  >  56569 [FIN, ACK] Seq=3482 Ack=1980 Win=47872 Len=0"
"1134","85.131299","192.168.0.104","34.209.172.67","TCP","54","56569  >  443 [ACK] Seq=1980 Ack=3483 Win=65024 Len=0"
"1135","85.172838","34.209.172.67","192.168.0.104","TLSv1.3","93","Application Data"
"1136","85.172838","34.209.172.67","192.168.0.104","TLSv1.3","78","Application Data"
"1137","85.172838","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [FIN, ACK] Seq=3806 Ack=3380 Win=36608 Len=0"
"1138","85.174474","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [ACK] Seq=3380 Ack=3807 Win=64768 Len=0"
"1139","85.174817","192.168.0.104","34.209.172.67","TCP","54","56568  >  443 [FIN, ACK] Seq=3380 Ack=3807 Win=64768 Len=0"
